model,seed,n_features,MSE_ln,MAE_ln,MSE_lg,MAE_lg,R2
M1_原始6特征+rg,0,7,1.1303017828559945,0.8082736337515318,0.2131881373997218,0.3510287790061802,0.604697056659949
M1_原始6特征+rg,1,7,1.0758314089337757,0.7949806428411168,0.20291438773739498,0.3452557064057969,0.6358990012449381
M1_原始6特征+rg,2,7,1.1632266515190544,0.7980577197517467,0.21939815275214605,0.3465920639284753,0.5578095774118891
M1_原始6特征+rg,3,7,1.1957913208951179,0.8164158138311994,0.22554023030578751,0.3545648828854424,0.5312565489016208
M1_原始6特征+rg,4,7,1.1634603276963098,0.8168646099044237,0.21944222681248937,0.35475979254354356,0.6257265321399201
M1_原始6特征+rg,5,7,1.295838979183618,0.8593556760251397,0.2444103889176196,0.3732134280899568,0.4842265484927111
M1_原始6特征+rg,6,7,1.2069409970681702,0.8297493032142899,0.22764318964991687,0.36035554374903417,0.647169303049624
M1_原始6特征+rg,7,7,1.2606055633795425,0.830966301712523,0.2377649545712971,0.36088407948130136,0.5537670970984865
M1_原始6特征+rg,8,7,0.9708693343910928,0.7470080328597613,0.18311731273604004,0.3244214666083973,0.5514641119502592
M1_原始6特征+rg,9,7,0.9831463195380756,0.7562988838136164,0.18543289573879884,0.32845643190984214,0.6506815211541722
M1_原始6特征+rg,10,7,1.5932002003501364,0.9425901032318328,0.30049619346728246,0.40936168053020144,0.3940020666752111
M1_原始6特征+rg,11,7,1.326127910814696,0.9077604804796229,0.2501232357132259,0.3942353675621447,0.5080236927925526
M1_原始6特征+rg,12,7,1.0488903374614056,0.7593389553040447,0.19783298652768008,0.3297767181827266,0.612867916189781
M1_原始6特征+rg,13,7,1.4096353362895817,0.8596219282012253,0.265873712945115,0.37332905994082544,0.5085838166900758
M1_原始6特征+rg,14,7,1.2261160208902713,0.8225448174218035,0.23125982343324147,0.357226675324407,0.5575655451847348
M1_原始6特征+rg,15,7,1.0362500801624417,0.7466001172181366,0.19544888614785905,0.3242443110961577,0.6373623889615811
M1_原始6特征+rg,16,7,1.2637752211185513,0.8747771517823237,0.23836278909639755,0.37991088991410654,0.5442982781358336
M1_原始6特征+rg,17,7,1.1976607782066822,0.814781090333039,0.22589283182181244,0.35385493149075375,0.6160649804547056
M1_原始6特征+rg,18,7,0.9818283640395511,0.7732103855855302,0.18518431391563633,0.3358010038100814,0.6309494047964741
M1_原始6特征+rg,19,7,1.2230518179635967,0.816291240464347,0.23068187891925346,0.35451078135962627,0.5866664360887239
M1_原始6特征+rg,20,7,1.1204552419497613,0.7896603068926173,0.2113309646097029,0.34294511386149207,0.6044688310098834
M1_原始6特征+rg,21,7,1.2732661470280537,0.8504689839420967,0.2401528887384003,0.36935398675591785,0.5487339530118034
M1_原始6特征+rg,22,7,1.2115707609020578,0.8071412564512539,0.22851641726338942,0.350536993793237,0.5417033657265422
M1_原始6特征+rg,23,7,0.976500329050242,0.7561446663391849,0.1841793841945655,0.32838945611168346,0.645133721901405
M1_原始6特征+rg,24,7,1.5272668801438014,0.9462673057486477,0.2880603980535555,0.4109586692920949,0.46551351177401645
M1_原始6特征+rg,25,7,1.440891287518745,0.8894222511293506,0.2717689509481597,0.38627117574744524,0.5027424452628166
M1_原始6特征+rg,26,7,1.1678145879264448,0.8275891647677752,0.22026349122372532,0.3594174075415658,0.6363980411975643
M1_原始6特征+rg,27,7,1.1233790377839397,0.7789674393565874,0.21188242670370278,0.33830126049487186,0.48227475825585997
M1_原始6特征+rg,28,7,1.4704056274082493,0.8705114974831953,0.27733570068089675,0.3780583397902882,0.541106848628609
M1_原始6特征+rg,29,7,1.1713880219702812,0.7856177111388255,0.2209374826828924,0.34118943683305475,0.5900853633571548
M1_原始6特征+rg,30,7,1.0743546980800835,0.7585884640338204,0.20263586279728463,0.3294507839653516,0.6342450221289415
M1_原始6特征+rg,31,7,1.2336978680537083,0.8369483907734082,0.23268984849322003,0.36348206775069763,0.566169608231719
M1_原始6特征+rg,32,7,1.1746337817941581,0.8610911239715271,0.22154967095136593,0.37396712355670314,0.6133190873513461
M1_原始6特征+rg,33,7,1.1664550876099615,0.823082639077442,0.2200070735619456,0.3574602483016988,0.5888416673251169
M1_原始6特征+rg,34,7,1.5448960340086262,0.950584948780467,0.29138546268087895,0.41283379783564206,0.3952206019110366
M1_原始6特征+rg,35,7,1.1269513629190162,0.8163880889307917,0.21255620900970681,0.35455284211418403,0.5463125460608393
M1_原始6特征+rg,36,7,1.20534243283455,0.8285899279751063,0.22734168173703168,0.3598520334802015,0.5428768507801685
M1_原始6特征+rg,37,7,1.4160977804978399,0.89445403358778,0.2670926055140775,0.3884564511032787,0.5528461980705421
M1_原始6特征+rg,38,7,0.7687934648145083,0.6903875359330749,0.14500344005010288,0.2998314972305174,0.699754439222035
M1_原始6特征+rg,39,7,1.1426878385377488,0.8190309871618708,0.21552429238113785,0.35570063823217357,0.6283337384162618
M1_原始6特征+rg,40,7,1.1569968395986896,0.81217546894379,0.21822313735378288,0.35272332449947386,0.6158509007540772
M1_原始6特征+rg,41,7,1.0014592441163672,0.7938393017943944,0.18888692752075611,0.3447600282872357,0.5690752579990348
M1_原始6特征+rg,42,7,1.2504377884336817,0.8195838921623843,0.23584719328392612,0.35594076182291323,0.4687873364999401
M1_原始6特征+rg,43,7,1.3639279281312038,0.8204957895996365,0.25725276112636086,0.3563367938479736,0.548211639845898
M1_原始6特征+rg,44,7,1.6735573798720509,0.9677109647172947,0.31565249746397767,0.4202715320539935,0.43903385216777624
M1_原始6特征+rg,45,7,1.0826603486722832,0.7866041017278647,0.20420240565026493,0.34161782082287573,0.6022519463139152
M1_原始6特征+rg,46,7,1.2712926769078623,0.8611036354307338,0.23978066919002927,0.37397255721439715,0.5500685450575091
M1_原始6特征+rg,47,7,1.3139121080093834,0.861256479670915,0.24781919241575673,0.37403893662449855,0.5272663263546995
M1_原始6特征+rg,48,7,0.9673382374184936,0.7858470433980379,0.18245130654372552,0.3412890345677531,0.4809694036098666
M1_原始6特征+rg,49,7,1.4068035981079596,0.8926160329176354,0.2653396140011867,0.3876582175545004,0.4542145902779904
M1_原始6特征+rg,50,7,1.180080755828393,0.7847343186759929,0.22257703396754117,0.3408057843610916,0.5721574416903419
M1_原始6特征+rg,51,7,1.3590033552731855,0.8744476924487286,0.25632392908255275,0.37976780754351463,0.5272410726958041
M1_原始6特征+rg,52,7,1.4554162064308227,0.8506416688653593,0.2745085205531228,0.3694289828651987,0.4615636117550731
M1_原始6特征+rg,53,7,0.9291543226762686,0.7277828810002365,0.1752493735856477,0.31607208924205366,0.6565618767400079
M1_原始6特征+rg,54,7,1.3108255008751444,0.8932932223136616,0.24723702220615973,0.387952317172398,0.629421874747897
M1_原始6特征+rg,55,7,1.2741564331242845,0.8237184800166587,0.24032080710983622,0.35773639051296885,0.5763552077686023
M1_原始6特征+rg,56,7,1.192610382820105,0.8074274842092848,0.22494026817737048,0.35066130092911735,0.5756318492577273
M1_原始6特征+rg,57,7,0.9899369476215929,0.7464113494204567,0.18671368762540577,0.3241623302832643,0.57393204637452
M1_原始6特征+rg,58,7,0.9966383336431113,0.7953024560060682,0.18797764741525425,0.34539546808753907,0.6058645058708717
M1_原始6特征+rg,59,7,1.432278677275426,0.9533476283593378,0.27014451191446776,0.41403361433201247,0.5017817313310344
M1_原始6特征+rg,60,7,0.9650954855930427,0.7528272152235695,0.18202829731595135,0.326948705398188,0.6721873651025743
M1_原始6特征+rg,61,7,1.319198466486137,0.8895721601845074,0.24881626145906893,0.38633628042288715,0.5407856921620123
M1_原始6特征+rg,62,7,1.0243314079318022,0.794250095861804,0.19320088515231293,0.3449384338839102,0.6178671206758721
M1_原始6特征+rg,63,7,1.2502645773611707,0.8229332902823143,0.23581452364959862,0.357395386944096,0.5700784698544819
M1_原始6特征+rg,64,7,0.9270762118697644,0.7234950615754957,0.17485741757985476,0.31420991292649114,0.5892672734481832
M1_原始6特征+rg,65,7,0.8798341227720345,0.7303206593561598,0.16594700698475806,0.31717423237832465,0.6494225894639758
M1_原始6特征+rg,66,7,0.9748679678052695,0.7568307577151671,0.18387150177001524,0.32868742181035393,0.6743787415702187
M1_原始6特征+rg,67,7,0.8213511876144077,0.7225770083806762,0.1549164413384579,0.3138112074898874,0.6442256105906202
M1_原始6特征+rg,68,7,1.4588574057193617,0.8986856902651896,0.2751575709906893,0.39029423624758675,0.5338335105698462
M1_原始6特征+rg,69,7,1.5553774007063657,0.9043705196286727,0.2933623710407406,0.392763126270709,0.4325785833988428
M1_原始6特征+rg,70,7,1.301234800616652,0.866739810108777,0.2454281039548758,0.37642031677611415,0.5265657438217918
M1_原始6特征+rg,71,7,1.3548078818657419,0.8731250706822662,0.2555326137234077,0.3791934002086949,0.43394204522146496
M1_原始6特征+rg,72,7,1.3305511940836363,0.8573566072875813,0.2509575186769439,0.37234524356828985,0.4509306096990672
M1_原始6特征+rg,73,7,1.0353364897707418,0.7668209589747692,0.19527657231370701,0.33302611109050206,0.6557647496587432
M1_原始6特征+rg,74,7,1.1457107494210959,0.819817477411078,0.21609444873276082,0.35604220660747493,0.6028149422696101
M1_原始6特征+rg,75,7,1.2729757593582551,0.8613637699766379,0.24009811822720833,0.37408553221223567,0.5325231928916732
M1_原始6特征+rg,76,7,1.155903497538592,0.8168171111494571,0.21801692025241368,0.3547391640963643,0.5365203906576401
M1_原始6特征+rg,77,7,1.5051614424783648,0.9158940897285613,0.283891053942293,0.39776774917691593,0.3751259169840049
M1_原始6特征+rg,78,7,1.2439554497906604,0.875172393227027,0.23462454839186192,0.3800825410925606,0.5778200261926043
M1_原始6特征+rg,79,7,1.0427247550978656,0.828949092989643,0.1966700855750279,0.3600080168641075,0.543576437666435
M1_原始6特征+rg,80,7,1.1617566217679827,0.822905574473294,0.21912088794613885,0.357383350121177,0.6181581867372321
M1_原始6特征+rg,81,7,1.0926555719983577,0.7726410518487968,0.2060876216838059,0.3355537453098567,0.6110844025451052
M1_原始6特征+rg,82,7,0.9567340744798234,0.7212177753578273,0.18045123737647528,0.31322090008844344,0.5988191884320417
M1_原始6特征+rg,83,7,0.9980014203609169,0.7469800274122338,0.18823474151427355,0.3244093039970729,0.649804214709351
M1_原始6特征+rg,84,7,1.2423793554028664,0.8330295287319585,0.2343272785547296,0.3617801275907559,0.5029513751330188
M1_原始6特征+rg,85,7,1.1472608337014847,0.8223756153330659,0.21638681275939597,0.35715319179094174,0.5344281834944202
M1_原始6特征+rg,86,7,1.1987485206814674,0.7948893942147791,0.2260979927758933,0.3452160776308972,0.5668929844175654
M1_原始6特征+rg,87,7,1.1770768828805267,0.8196537160075431,0.22201046839323682,0.355971085933571,0.5186809388291386
M1_原始6特征+rg,88,7,1.2390805396540776,0.8261630310096091,0.2337050833182219,0.3587980455199383,0.560664382179796
M1_原始6特征+rg,89,7,1.2092779833174734,0.8152721994880701,0.22808397259229077,0.3540682174867959,0.5713504640083026
M1_原始6特征+rg,90,7,1.478882330912449,0.8922622976691064,0.27893450611388815,0.3875045922880096,0.4827496743148757
M1_原始6特征+rg,91,7,0.984446950633562,0.7926627291572341,0.18567820997690462,0.3442490492833586,0.5727644185408582
M1_原始6特征+rg,92,7,1.4007947830861793,0.9170359658221374,0.26420628120289985,0.3982636596633733,0.48711126225627066
M1_原始6特征+rg,93,7,1.2694015982402624,0.8874131120932967,0.2394239896333508,0.38539861775071055,0.5708692136605893
M1_原始6特征+rg,94,7,1.0663228888873904,0.7888216214114733,0.2011209696353773,0.34258087738497883,0.6280020882265114
M1_原始6特征+rg,95,7,1.2888242692539018,0.8716285679964941,0.2430873325737316,0.3785434773501107,0.5750049289954716
M1_原始6特征+rg,96,7,1.5604550405867603,0.931826644968319,0.29432007331539567,0.40468717000016147,0.5475153987523327
M1_原始6特征+rg,97,7,0.9428787985686533,0.7511326237329183,0.17783797027430537,0.3262127536647179,0.6557464188237887
M1_原始6特征+rg,98,7,1.390743901764123,0.8556309400647741,0.26231056742028447,0.37159579581582336,0.6308189578861874
M1_原始6特征+rg,99,7,1.6408608048130813,0.9842279371319476,0.3094855409556378,0.42744476203142545,0.4914152732745526
M1_原始6特征+rg,100,7,1.0098378917668829,0.7552679621248445,0.19046723847278224,0.32800870830913414,0.6320333473233618
M1_原始6特征+rg,101,7,1.3040557293434152,0.865657559880867,0.2459601641091794,0.3759503014740943,0.5127715852961862
M1_原始6特征+rg,102,7,1.3149463311976142,0.8550900325816202,0.2480142590063777,0.3713608826806694,0.5136538912279406
M1_原始6特征+rg,103,7,1.2695011735166193,0.8943473681006231,0.23944277069520487,0.3884101268707969,0.49405032429883244
M1_原始6特征+rg,104,7,1.019515957692432,0.7778154041627761,0.19229263491079035,0.3378009379672412,0.6792723889831667
M1_原始6特征+rg,105,7,1.2363991850090614,0.8494537393138448,0.23319934846833543,0.36891307161608616,0.47750566225832114
M1_原始6特征+rg,106,7,1.1748507837993702,0.8324516280880749,0.2215906000678239,0.36152914853002893,0.5868918650250081
M1_原始6特征+rg,107,7,1.0071347803054114,0.7776410854676898,0.18995740003282255,0.3377252323198727,0.506476228311602
M1_原始6特征+rg,108,7,1.3668981088650174,0.8870610490388529,0.2578129719549967,0.38524571870888363,0.501918485855631
M1_原始6特征+rg,109,7,0.9667852318375356,0.7454724234713344,0.18234700322264416,0.3237545599246447,0.6527375780901883
M1_原始6特征+rg,110,7,1.398396772318027,0.862677058691947,0.26375398832246655,0.37465588625444024,0.590777334616982
M1_原始6特征+rg,111,7,1.3978462524974633,0.8528203737963986,0.26365015384487145,0.37037518239444445,0.5045219947595216
M1_原始6特征+rg,112,7,1.3260471432281908,0.8538044912285271,0.2501080020016717,0.37080257916476267,0.5664982618460159
M1_原始6特征+rg,113,7,1.1818240733872738,0.8148055515822148,0.2229058440507518,0.3538655548762913,0.5115146740167718
M1_原始6特征+rg,114,7,0.8888637147429188,0.7049810434410777,0.16765009364970898,0.3061693770128567,0.6477191974180916
M1_原始6特征+rg,115,7,1.1212754795654196,0.8588838799147416,0.21148567101834498,0.37300852964262743,0.5816361536051005
M1_原始6特征+rg,116,7,1.095353710170958,0.7996198173245087,0.20659652210331186,0.34727047428452035,0.582749974835439
M1_原始6特征+rg,117,7,1.4446915904526654,0.8857689338051747,0.2724857325336847,0.3846845601929141,0.48628258139783
M1_原始6特征+rg,118,7,1.5492845485088464,0.9795437578304562,0.29221318784812556,0.42541044880854234,0.47218315622214346
M1_原始6特征+rg,119,7,0.9446028842501292,0.7562667742590283,0.17816315300048194,0.3284424869074682,0.5552968019245075
M1_原始6特征+rg,120,7,1.4047466855480844,0.9059865852459454,0.26495165623266415,0.39346497465068414,0.45629285028053146
M1_原始6特征+rg,121,7,1.3324256739680607,0.9156641422191678,0.25131106750895926,0.39766788424245897,0.5702977250681658
M1_原始6特征+rg,122,7,1.185589841053861,0.8205635568392401,0.2236161118808983,0.3563662247861873,0.5134314580188672
M1_原始6特征+rg,123,7,1.2767025333645448,0.8209996245046506,0.2408010313969134,0.35655560656701146,0.5325787270961381
M1_原始6特征+rg,124,7,1.6234995584219432,0.9797580741356153,0.3062110068115685,0.4255035251972548,0.5817644679628236
M1_原始6特征+rg,125,7,1.0773427698155988,0.8260600670796256,0.2031994480781126,0.35875332885331146,0.5591612200748426
M1_原始6特征+rg,126,7,1.1555111576926491,0.7595979565953732,0.21794292036826513,0.32988920101435637,0.5975499063176144
M1_原始6特征+rg,127,7,1.0452588895898183,0.7800760341165189,0.19714805298201077,0.33878271708177693,0.5515598524461179
M1_原始6特征+rg,128,7,1.2721493337316936,0.806038303209054,0.23994224468732867,0.3500579872863523,0.6228257216315095
M1_原始6特征+rg,129,7,1.1441510842861713,0.8041679166125063,0.21580027764489285,0.3492456887084458,0.49964578086687694
M1_原始6特征+rg,130,7,1.2386316406257816,0.8262848888449249,0.23362041571070813,0.35885096770539265,0.5495688647892873
M1_原始6特征+rg,131,7,1.050048182837899,0.7814448533783265,0.19805136970901752,0.33937718773390285,0.6101484335711027
M1_原始6特征+rg,132,7,1.4582084248473963,0.9083739495889825,0.27503516560709984,0.39450179381115774,0.5081338849568031
M1_原始6特征+rg,133,7,1.0685183806085372,0.7965908865775594,0.20153506505467775,0.34595502637505315,0.5763127326351005
M1_原始6特征+rg,134,7,1.1946154578660013,0.8290536050728426,0.22531844878441262,0.3600534058851333,0.6118571929585407
M1_原始6特征+rg,135,7,1.1130053457957283,0.7961437199031571,0.20992582705353044,0.34576082435586925,0.6285744891421599
M1_原始6特征+rg,136,7,1.1101113656282728,0.7517227588282414,0.20937998854302872,0.32646904608019417,0.6466298167134459
M1_原始6特征+rg,137,7,1.0772738000624793,0.7825759138245956,0.20318643957593427,0.33986840104441657,0.6057996853173607
M1_原始6特征+rg,138,7,1.0036193316246536,0.8112774315263052,0.18929434529138758,0.35233331180451755,0.6177782508965904
M1_原始6特征+rg,139,7,1.1054018415980913,0.8134201040491027,0.2084917172235792,0.3532638626576942,0.574050475156771
M1_原始6特征+rg,140,7,1.1311402171039568,0.7574027240452603,0.21334627590606264,0.32893582363134793,0.5444637827522395
M1_原始6特征+rg,141,7,0.9556118542593222,0.7310486156926012,0.1802395735162658,0.31749037979830763,0.6058194299525992
M1_原始6特征+rg,142,7,1.0073390874431336,0.7519861823981371,0.18999593474877993,0.32658344948300316,0.578530462040624
M1_原始6特征+rg,143,7,1.3793816789882607,0.8234516108306675,0.2601675193007051,0.35762049069810287,0.5407162786219798
M1_原始6特征+rg,144,7,1.419353496611632,0.9033728163533844,0.26770667165528783,0.3923298292436745,0.46904926263817237
M1_原始6特征+rg,145,7,1.0071469378519107,0.7335196141389922,0.1899596930882993,0.3185635207883668,0.6049966817856531
M1_原始6特征+rg,146,7,1.3968762505783054,0.8751001914672223,0.2634672001367946,0.38005118426669376,0.5508705311882891
M1_原始6特征+rg,147,7,1.0364988348516468,0.8131315530100145,0.19549580419192963,0.35313854653367077,0.5849718724379007
M1_原始6特征+rg,148,7,1.2947484522746806,0.8486719140212802,0.24420470278668807,0.3685735292057129,0.5696365810876461
M1_原始6特征+rg,149,7,1.4723154312568372,0.8829578995392551,0.2776959120257382,0.38346374352278423,0.5206954064715599
M1_原始6特征+rg,150,7,1.04463071709636,0.7391737600086214,0.1970295723020036,0.32101908513942284,0.6556663793762778
M1_原始6特征+rg,151,7,1.365148647989483,0.8467874606121015,0.2574830031704067,0.3677551214887029,0.5509836723606167
M1_原始6特征+rg,152,7,1.2900735068130769,0.8709255242436209,0.24332295338973825,0.3782381493277013,0.5442920004725007
M1_原始6特征+rg,153,7,1.4443230071480988,0.8954500864198656,0.27241621341112027,0.38888903135193753,0.4979736248457738
M1_原始6特征+rg,154,7,1.2276546350745035,0.8334883137938977,0.23155002406557565,0.36197937541153574,0.5767128397141881
M1_原始6特征+rg,155,7,1.4370416761451597,0.9511546174128737,0.2710428692141526,0.41308120177920965,0.5387574015126302
M1_原始6特征+rg,156,7,1.1780310851059013,0.8242153044880265,0.22219044209425698,0.35795215863935836,0.5008644201493224
M1_原始6特征+rg,157,7,1.2304007950102682,0.782531477267148,0.23206798195132555,0.3398491024927223,0.48435315725913186
M1_原始6特征+rg,158,7,0.9527210036653124,0.7342835470428896,0.17969432527992257,0.31889529263307376,0.6643190982646585
M1_原始6特征+rg,159,7,0.9115594899278606,0.691875328214024,0.17193078232233494,0.3004776372083518,0.7018247857278419
M1_原始6特征+rg,160,7,1.5513476678394647,0.911010415048232,0.2926023162862109,0.3956467962118383,0.4758840175655533
M1_原始6特征+rg,161,7,1.4947225323334634,0.9301500105652982,0.28192215338491144,0.40395901693076036,0.5485272884730013
M1_原始6特征+rg,162,7,1.4399209638732193,0.8958092896369619,0.27158593655872665,0.3890450313270044,0.4375050641032786
M1_原始6特征+rg,163,7,0.9081396135218591,0.7486403001116547,0.17128575362982904,0.325130351268886,0.7119149471702318
M1_原始6特征+rg,164,7,1.1421629677710472,0.7831257478691502,0.21542529561511847,0.34010719093592917,0.6188824878805068
M1_原始6特征+rg,165,7,1.378346403326378,0.8627027986079492,0.25997225420124254,0.3746670649579247,0.522756348229362
M1_原始6特征+rg,166,7,0.9124814110889208,0.6809532818912591,0.17210466743703343,0.29573425275928333,0.7032063843172935
M1_原始6特征+rg,167,7,1.435638842014881,0.8877714565538816,0.27077827828821494,0.38555424477256317,0.44503971079811266
M1_原始6特征+rg,168,7,1.1867766044900974,0.8229142917250107,0.22383994934655818,0.35738713597549493,0.5577208160729357
M1_原始6特征+rg,169,7,1.1153005778259533,0.8121897482077349,0.2103587346617866,0.3527295259050108,0.5407181826529823
M1_原始6特征+rg,170,7,1.118371588181368,0.8435915287123041,0.2109379631364616,0.3663671459000823,0.6684111968488109
M1_原始6特征+rg,171,7,1.145278709368818,0.8323034332377063,0.21601296092532368,0.36146478832426737,0.5398265145738047
M1_原始6特征+rg,172,7,1.3936290819693817,0.8776115840982799,0.2628547461549826,0.3811418682282545,0.4403389446955869
M1_原始6特征+rg,173,7,1.3513646159930497,0.8609733574560384,0.25488317350389705,0.3739159782088734,0.589769211776864
M1_原始6特征+rg,174,7,1.2976677147125337,0.871432706704397,0.2447553098291138,0.37845841587173445,0.6002891978919087
M1_原始6特征+rg,175,7,1.1125974795757294,0.7926108906314877,0.20984889871362275,0.3442265360976769,0.5421885300531042
M1_原始6特征+rg,176,7,1.1432069940607175,0.7900591525182343,0.21562221118533792,0.3431183303158288,0.6005296178522581
M1_原始6特征+rg,177,7,0.9662167823006114,0.7489509712011813,0.1822397869908194,0.32526527400875427,0.6330578748900557
M1_原始6特征+rg,178,7,1.3255101659547244,0.8419915042602764,0.2500067218068665,0.36567226410965636,0.48974066295505814
M1_原始6特征+rg,179,7,0.9873988535852493,0.7701871725720566,0.18623497340203593,0.3344880390807117,0.705493767259531
M1_原始6特征+rg,180,7,0.8343437379737337,0.7301233906028894,0.15736698831023924,0.3170885596473274,0.7106031297246269
M1_原始6特征+rg,181,7,1.1793335240964034,0.8121697451481824,0.22243609732250966,0.3527208386866259,0.6165623629008774
M1_原始6特征+rg,182,7,1.2547422727279554,0.8739134619588184,0.23665906937142892,0.37953579418968214,0.550041256752033
M1_原始6特征+rg,183,7,1.2409719456509016,0.8516495670028169,0.23406182461302083,0.3698667074646171,0.5991485226750817
M1_原始6特征+rg,184,7,1.1518884010519548,0.8387848973384647,0.21725962609040367,0.3642796524178808,0.6022150819844645
M1_原始6特征+rg,185,7,0.8913203020934634,0.6872777147873316,0.16811343475875246,0.298480919067215,0.6174925592904938
M1_原始6特征+rg,186,7,1.4419948466233414,0.9229860048848469,0.27197709510363033,0.4008477287954168,0.5745658813276613
M1_原始6特征+rg,187,7,1.200547478924785,0.8664753500942746,0.22643729734301846,0.3763054632511317,0.5410601734078664
M1_原始6特征+rg,188,7,1.2671991833423781,0.8224556110325641,0.23900858842193717,0.3571879334818098,0.495706190816103
M1_原始6特征+rg,189,7,1.3599467171410093,0.8429749448327866,0.25650185816533905,0.3660993669235773,0.6176598989474353
M1_原始6特征+rg,190,7,0.8938205704794101,0.7241525607337227,0.16858501462201037,0.31449546118276517,0.6381907547901133
M1_原始6特征+rg,191,7,1.1811746096022835,0.825655103572178,0.22278334758411722,0.3585774554366547,0.5785149321296229
M1_原始6特征+rg,192,7,1.1878882077413655,0.8416473551839371,0.2240496107221835,0.3655228020648501,0.5864749454012542
M1_原始6特征+rg,193,7,1.007040635450023,0.7808687037572565,0.18993964321188284,0.3391269691327215,0.5448456872417804
M1_原始6特征+rg,194,7,1.1522267739508394,0.8292994879112234,0.21732344717708504,0.3601601914450368,0.6559880762347361
M1_原始6特征+rg,195,7,1.2658796481822585,0.8369868279887924,0.23875970865612053,0.3634987608212387,0.602606663963688
M1_原始6特征+rg,196,7,1.56999943189206,0.9036660461982664,0.29612025715643114,0.3924571773472361,0.391576232015468
M1_原始6特征+rg,197,7,1.1306338463166765,0.8238210140961799,0.2132507684525566,0.35778092049791194,0.6003635718758056
M1_原始6特征+rg,198,7,1.3067680806290778,0.8133116868079449,0.24647174528805985,0.3532167776481162,0.5561539250704848
M1_原始6特征+rg,199,7,1.285584779970646,0.8603857425450764,0.24247632700256577,0.37366078029555855,0.47136984059346143
M1_原始6特征+rg,200,7,1.3676737269580945,0.8814296973155122,0.25795926259976487,0.38280005372978043,0.5169877947679943
M1_原始6特征+rg,201,7,1.1527236799091278,0.8342149885816346,0.217417169453133,0.3622949662619881,0.5395810089420772
M1_原始6特征+rg,202,7,1.1609180659263325,0.8784424307487326,0.21896272650580623,0.381502700343854,0.4489265906687129
M1_原始6特征+rg,203,7,1.0151583305668943,0.7320000781405536,0.19147073546369883,0.31790359468919155,0.6400995647322668
M1_原始6特征+rg,204,7,1.3561961133822442,0.8637926245057506,0.2557944504255802,0.37514037033157505,0.4957400840264581
M1_原始6特征+rg,205,7,1.0196516815783845,0.774220922940764,0.19231823402324486,0.3362398746072165,0.5778403178545255
M1_原始6特征+rg,206,7,1.124308996127654,0.8111734479144888,0.21205782772506085,0.35228815229569727,0.5676921300845785
M1_原始6特征+rg,207,7,0.9747129917111967,0.7766866715928001,0.18384227146591595,0.3373107356405562,0.5407828960386571
M1_原始6特征+rg,208,7,1.3318704222979898,0.9009024907593777,0.25120634054919866,0.391256980469693,0.6229117565124629
M1_原始6特征+rg,209,7,1.3785346510040353,0.8523775596384988,0.260007759915184,0.37018287064915995,0.4906069969993404
M1_原始6特征+rg,210,7,1.191697625549578,0.8324700399518357,0.22476811147961667,0.3615371447008618,0.5464275037842904
M1_原始6特征+rg,211,7,0.9407500260808008,0.7306324578674679,0.17743645888281986,0.3173096447512514,0.5790277058879102
M1_原始6特征+rg,212,7,1.1977960874660911,0.7774206584857959,0.22591835273085095,0.33762950209797354,0.5722535411994452
M1_原始6特征+rg,213,7,1.1732874672947866,0.8279881878422919,0.22129574028892812,0.35959070106098046,0.5650052556128641
M1_原始6特征+rg,214,7,0.9181928646253935,0.7363406021497292,0.1731819143809505,0.3197886603149451,0.5972006718578897
M1_原始6特征+rg,215,7,1.0601403426674,0.8022418903832593,0.19995486910097218,0.3484092261450829,0.598957087470817
M1_原始6特征+rg,216,7,0.9816580098151899,0.7668791994130157,0.18515218311628648,0.33305140459145616,0.6079013187095939
M1_原始6特征+rg,217,7,1.2419332372483929,0.8618491117427144,0.23424313545254666,0.3742963134630799,0.5979075753587592
M1_原始6特征+rg,218,7,1.249959373575402,0.7869280394774808,0.2357569586456304,0.3417585052000142,0.623828026722461
M1_原始6特征+rg,219,7,0.964703862589435,0.76537863517699,0.1819544326366521,0.33239971782400884,0.6234070417925847
M1_原始6特征+rg,220,7,1.3048719469407977,0.8557681826456978,0.24611411229535243,0.37165539951140064,0.40499137815052455
M1_原始6特征+rg,221,7,1.3673976756029393,0.8625991213129539,0.2579071960852067,0.37462203848080955,0.5153252726142238
M1_原始6特征+rg,222,7,1.0952255688331367,0.8231813926262463,0.20657235314812805,0.35750313642301296,0.5768180727809851
M1_原始6特征+rg,223,7,1.2518313104754064,0.8715287836257877,0.2361100278410389,0.3785001415485327,0.5943885998445477
M1_原始6特征+rg,224,7,1.0175745591822296,0.7543178665461979,0.19192646444320524,0.32759608704204723,0.603313019828185
M1_原始6特征+rg,225,7,0.931338954674961,0.7499708519823236,0.17566142073426694,0.3257082026042036,0.6090952760430753
M1_原始6特征+rg,226,7,1.0009186992751011,0.7638410669947171,0.18878497444093403,0.3317319604468977,0.6353184076969517
M1_原始6特征+rg,227,7,1.557145933480424,0.9090951143704487,0.2936959370084764,0.3948149916962914,0.5216926690232986
M1_原始6特征+rg,228,7,1.140494621192076,0.7756051301634626,0.21511062593565516,0.33684102816584516,0.5825879877492774
M1_原始6特征+rg,229,7,1.0276834270911053,0.7945451508848553,0.19383311517436452,0.34506657465227925,0.5976094469658874
