Num-Conju-Stru,Conju-Num-Atom-All,Conju-Num-Atom-Ratio,Conju-Wt-Ave,Full-Mol Wiener Index,Conju-Num-Atom-Individual,Conju-Wt-Part,Conju-Wt-Ave.1,Conju-Max-Distance,Conju-Branch-Ratio,Conju-Stru-Wiener-Index,Conju-Stru-VSA,Apperant-Elec-Count-Sum,Apperant-Elec-Count-Ave,Apperant-Elec-Count-Max,Apperant-Elec-Count-Min,Apperant-Elec-Count-Delta,Apperant-Elec-Count-Weighted,Apperant-Elec-Count-Weighted-Ave,Apperant-Elec-Count-PositiveDisCoef,Apperant-Elec-Count-PositiveDisCoef-PairMean,Apperant-Elec-Count-NegativeDisCoef,Apperant-Elec-Count-NegativeDisCoef-PairMean,Apperant-Elec-Count-GradSum,Apperant-Elec-Count-GradSum-PairMean,Apperant-Elec-Count-MaxMinDisRatio,Apperant-Elec-Count-LaplaceSum,Apperant-Elec-Count-Laplace-PairMean,PEOE-Charge-Sum,PEOE-Charge-Ave,PEOE-Charge-Max,PEOE-Charge-Min,PEOE-Charge-Delta,PEOE-Charge-Weighted,PEOE-Charge-Weighted-Ave,PEOE-Charge-PositiveDisCoef,PEOE-Charge-PositiveDisCoef-PairMean,PEOE-Charge-NegativeDisCoef,PEOE-Charge-NegativeDisCoef-PairMean,PEOE-Charge-GradSum,PEOE-Charge-GradSum-PairMean,PEOE-Charge-MaxMinDisRatio,PEOE-Charge-LaplaceSum,PEOE-Charge-Laplace-PairMean,EState-Indice-Sum,EState-Indice-Ave,EState-Indice-Max,EState-Indice-Min,EState-Indice-Delta,EState-Indice-Weighted,EState-Indice-Weighted-Ave,EState-Indice-PositiveDisCoef,EState-Indice-PositiveDisCoef-PairMean,EState-Indice-NegativeDisCoef,EState-Indice-NegativeDisCoef-PairMean,EState-Indice-GradSum,EState-Indice-GradSum-PairMean,EState-Indice-MaxMinDisRatio,EState-Indice-LaplaceSum,EState-Indice-Laplace-PairMean,Atomic-LogP-Sum,Atomic-LogP-Ave,Atomic-LogP-Max,Atomic-LogP-Min,Atomic-LogP-Delta,Atomic-LogP-Weighted,Atomic-LogP-Weighted-Ave,Atomic-LogP-PositiveDisCoef,Atomic-LogP-PositiveDisCoef-PairMean,Atomic-LogP-NegativeDisCoef,Atomic-LogP-NegativeDisCoef-PairMean,Atomic-LogP-GradSum,Atomic-LogP-GradSum-PairMean,Atomic-LogP-MaxMinDisRatio,Atomic-LogP-LaplaceSum,Atomic-LogP-Laplace-PairMean,Atomic-MR-Sum,Atomic-MR-Ave,Atomic-MR-Max,Atomic-MR-Min,Atomic-MR-Delta,Atomic-MR-Weighted,Atomic-MR-Weighted-Ave,Atomic-MR-PositiveDisCoef,Atomic-MR-PositiveDisCoef-PairMean,Atomic-MR-NegativeDisCoef,Atomic-MR-NegativeDisCoef-PairMean,Atomic-MR-GradSum,Atomic-MR-GradSum-PairMean,Atomic-MR-MaxMinDisRatio,Atomic-MR-LaplaceSum,Atomic-MR-Laplace-PairMean,ET(30) (Solvent),Wavelength (Exp nm),values_ln
1,32,0.864864865,0.811990997,3.856606607,32,394.328,12.32275,16,1.0625,3.347782258,446.8975351,32,1.0,19,2,17,74,2.3125,3321,6.695564516,128.2224803,0.258513065,0.0,0.0,0.9375,0.0,0.0,-1.442882828,-0.045090088,0.40830551,-0.887037412,1.295342922,-2.628976217,-0.082155507,7.340444097,0.014799282,-0.003643577,-7.35e-06,13.73324626,0.027687997,0.9375,7.018566655,0.014150336,68.71710705,2.147409595,36.15581923,0.499650916,35.65616831,136.5682371,4.267757409,16811.52706,33.89420779,492.044423,0.992025046,152.0830807,0.306619114,0.9375,71.66037898,0.144476571,4.0391,0.126221875,3.4246,-0.597,4.0216,9.1291,0.285284375,21.16628872,0.042673969,2.550201068,0.005141534,23.98693155,0.048360749,1.0,11.47381866,0.023132699,108.736,3.398,65.824,5.007,60.817,259.175,8.09921875,37208.88598,75.01791528,1509.207706,3.042757471,89.65346612,0.180752956,1.0,44.84196267,0.090407183,37.4,840,5.010635294
1,55,0.714285714,0.657066197,6.886363636,55,666.593,12.11987273,28,0.214285714,5.611784512,726.8624383,55,1.0,19,2,17,131,2.381818182,16667,11.22356902,267.4221745,0.180082272,0.0,0.0,0.392857143,0.0,0.0,-2.469272818,-0.044895869,0.083895053,-0.853003921,0.936898973,-5.799867622,-0.105452139,33.88434197,0.022817739,0.363727215,0.000244934,18.51249288,0.012466325,0.571428571,8.584608496,0.005780881,108.0247182,1.964085785,37.33884093,3.439279777,33.89956115,246.0781836,4.474148794,64628.2767,43.52072505,1005.215731,0.67691295,149.5952976,0.100737574,0.714285714,73.27275948,0.049341926,9.6249,0.174998182,3.2451,0.0161,3.229,23.0757,0.419558182,503.3094686,0.338928935,7.321032627,0.004929988,44.18828419,0.02975642,0.178571429,20.56026685,0.013845298,195.418,3.553054545,65.747,6.886,58.861,468.534,8.5188,207792.5967,139.9276745,3405.952823,2.293570924,125.2032721,0.084311968,0.178571429,54.77831224,0.036887752,33.9,750,6.429719478
1,30,0.394736842,0.367203041,6.33122807,30,380.274,12.6758,11,2.090909091,2.318390805,335.8256176,30,1.0,15,2,13,74,2.466666667,2017,4.636781609,137.0888167,0.315146705,0.0,0.0,0.818181818,0.0,0.0,-0.803488545,-0.026782952,0.531871777,-0.274859116,0.806730893,0.14238136,0.004746045,2.271937323,0.005222844,-0.371946942,-0.00085505,21.08852858,0.048479376,0.454545455,10.19792125,0.023443497,88.33901403,2.944633801,23.41084558,0.44828202,22.96256355,129.0918189,4.303060631,23299.91689,53.56302734,666.5466012,1.532291037,438.7797199,1.008689011,0.909090909,181.8106352,0.417955483,2.8738,0.095793333,3.4265,-0.597,4.0235,6.4534,0.215113333,3.72972189,0.008574073,2.322485046,0.005339046,25.94632244,0.059646718,0.818181818,11.08660433,0.025486447,100.196,3.339866667,58.536,5.2285,53.3075,272.016,9.0672,19750.31991,45.40303427,1673.598457,3.847352775,185.4177215,0.426247636,0.818181818,85.16646255,0.195784971,33.9,675,4.442651256
1,91,0.7,0.651529585,9.319320215,91,1118.933,12.29596703,31,0.741935484,6.811843712,1146.125615,91,1.0,19,2,17,219,2.406593407,55789,13.62368742,577.0706417,0.140920792,0.0,0.0,1.0,0.0,0.0,-3.235315241,-0.035552915,0.541341061,-0.853003921,1.394344982,-5.404194039,-0.059386748,75.44716934,0.018424217,0.084962731,2.07e-05,58.42938484,0.01426847,0.741935484,21.93199831,0.005355799,200.7951329,2.206539922,36.63085116,0.045946542,36.58490462,379.397817,4.16920678,285052.7721,69.60995657,2310.626619,0.564255585,978.3568632,0.238914985,0.709677419,310.2070335,0.075752633,13.7372,0.150958242,3.4265,-0.7241,4.1506,32.6122,0.358375824,1206.898128,0.294724818,13.02782247,0.003181397,103.9741078,0.025390503,0.258064516,38.64844747,0.00943796,317.965,3.494120879,65.747,5.2285,60.5185,794.203,8.727505495,668396.102,163.2224913,7228.716264,1.765254277,457.6179439,0.111750414,1.0,159.7825378,0.039018935,33.9,625,6.98471632
2,85,0.653846154,0.606718332,9.812939773,55,666.593,12.6758,28,0.214285714,5.611784512,726.8624383,55,1.0,19,2,17,131,2.381818182,16667,11.22356902,267.4221745,0.180082272,0.0,0.0,0.392857143,0.0,0.0,-2.469272818,-0.044895869,0.083895053,-0.853003921,0.936898973,-5.799867622,-0.105452139,33.88434196,0.022817739,0.363727215,0.000244934,18.51249288,0.012466325,0.571428571,8.584608496,0.005780881,106.1345111,1.929718383,36.91368578,3.354098895,33.55958689,241.1229735,4.384054063,62604.2972,42.15777589,967.4772804,0.651499852,154.1899567,0.103831621,0.714285714,75.50584146,0.050845684,9.6249,0.174998182,3.2451,0.0161,3.229,23.0757,0.419558182,503.3094686,0.338928935,7.321032627,0.004929988,44.18828419,0.02975642,0.178571429,20.56026685,0.013845298,195.418,3.553054545,65.747,6.886,58.861,468.534,8.5188,207792.5967,139.9276745,3405.952823,2.293570924,125.2032721,0.084311968,0.178571429,54.77831224,0.036887752,33.9,625,6.802394763
1,30,0.638297872,0.601526287,4.346901018,30,384.258,12.8086,19,0.052631579,3.529885057,415.3827608,30,1.0,13,2,11,68,2.266666667,3071,7.059770115,111.1850663,0.255597854,0.0,0.0,0.526315789,0.0,0.0,-1.754371754,-0.058479058,0.414966344,-0.498869225,0.913835569,-1.759166975,-0.058638899,13.71278177,0.031523636,-0.372789311,-0.000856987,22.37304393,0.051432285,0.578947368,10.64905855,0.024480594,80.8359263,2.694530877,23.70084809,0.063912016,23.63693607,142.1335238,4.737784127,26443.18404,60.78892882,560.9111968,1.289451027,290.8564236,0.668635457,0.947368421,132.8621292,0.305430182,2.1846,0.07282,2.4474,-0.3467,2.7941,5.4902,0.183006667,9.10006625,0.020919693,0.42254336,0.000971364,23.73859384,0.05457148,0.578947368,11.26415019,0.025894598,92.803,3.093433333,46.109,5.2285,40.8805,223.937,7.464566667,26933.80149,61.91678504,1143.385923,2.628473387,117.7955683,0.27079441,0.526315789,53.28458045,0.122493288,37.4,740,6.613384218
1,30,0.666666667,0.629156563,4.182828283,30,384.258,12.8086,19,0.052631579,3.529885057,444.1534378,30,1.0,13,2,11,66,2.2,3071,7.059770115,111.1850663,0.255597854,0.0,0.0,0.526315789,0.0,0.0,-3.184639553,-0.106154652,0.415249483,-1.216501852,1.631751334,-3.589266541,-0.119642218,48.7897767,0.112160406,0.423678904,0.000973974,21.33768423,0.049052148,0.578947368,9.537473745,0.021925227,87.23128753,2.907709584,27.3535269,-1.153378205,28.50690511,131.2573987,4.375246623,32490.64457,74.69113693,593.184932,1.363643522,348.6595175,0.801516132,0.947368421,157.0702082,0.361080938,-0.3306,-0.01102,2.4474,-1.6043,4.0517,3.1118,0.103726667,-11.50772191,-0.026454533,-0.000957766,-2.2e-06,35.56835266,0.081766328,0.578947368,15.59330297,0.035846673,90.633,3.0211,46.109,5.007,41.102,219.597,7.3199,25036.94373,57.55619249,1105.511503,2.541405753,127.0888827,0.292158351,0.526315789,56.89524295,0.130793662,55.4,720,8.089482474
1,102,0.894736842,0.852187746,5.76703928,102,1261.018,12.36292157,27,0.666666667,5.599980586,1360.414505,102,1.0,15,2,13,240,2.352941176,57691,11.19996117,739.0214899,0.14347146,0.0,0.0,0.333333333,0.0,0.0,-3.098681837,-0.030379234,0.717373054,-0.472410975,1.189784029,-2.863871022,-0.028077167,67.42137121,0.013088987,-0.383174344,-7.44e-05,101.4218461,0.019689739,0.592592593,32.76503873,0.006360908,226.7541678,2.223080077,25.27133431,-0.443380375,25.71471468,402.5492185,3.946560965,285572.7226,55.44024899,3022.686115,0.586815398,1862.012012,0.361485539,0.592592593,530.0752507,0.102907251,13.8684,0.135964706,4.5833,-0.7241,5.3074,35.0938,0.344056863,1020.43623,0.19810449,13.61031646,0.002642267,165.1946107,0.032070396,0.333333333,52.62570265,0.010216599,346.354,3.395627451,60.045,5.2285,54.8165,847.358,8.307431373,661556.6567,128.4326649,8681.352134,1.685372187,628.2870118,0.121973794,0.333333333,189.1470194,0.036720446,40.7,630,7.313220387
1,24,0.631578947,0.590187653,3.300142248,24,300.232,12.50966667,14,0.071428571,2.880434783,292.2114929,24,1.0,7,2,5,58,2.416666667,1590,5.760869565,81.33129371,0.2946786,0.0,0.0,0.428571429,0.0,0.0,-1.441078575,-0.060044941,0.25910313,-0.95726858,1.21637171,-1.614137706,-0.067255738,3.504551251,0.012697649,0.017158312,6.22e-05,15.87864222,0.057531312,0.5,7.826463683,0.028356752,59.59351918,2.483063299,14.01243801,0.029116302,13.98332171,103.991569,4.332982041,9419.236133,34.12766715,353.3069399,1.280097608,198.3100985,0.71851485,0.214285714,87.47007229,0.316920552,0.7076,0.029483333,1.2303,-1.0339,2.2642,3.231,0.134625,-3.71912612,-0.013475095,-0.298399449,-0.001081157,24.53184802,0.088883507,0.571428571,11.96590264,0.04335472,76.1234,3.171808333,23.795,3.513,20.282,194.5442,8.106008333,15945.48448,57.77349451,836.3711132,3.03033012,94.70654946,0.343139672,0.571428571,46.84830596,0.169740239,51.9,700,8.517193191
2,36,0.666666667,0.617619121,3.781838317,29,352.311,14.87614286,18,0.0,3.610837438,369.4041722,29,1.0,9,2,7,70,2.413793103,2932,7.221674877,105.4497519,0.259728453,0.0,0.0,0.611111111,0.0,0.0,-0.877732679,-0.030266644,0.268219326,-0.535252984,0.80347231,-1.811511966,-0.06246593,2.228830645,0.005489731,0.011711255,2.88e-05,10.00658518,0.024646762,0.777777778,4.952929408,0.012199334,57.35849201,1.977879035,17.62630704,3.74104526,13.88526178,133.6645999,4.609124136,11563.49951,28.48152588,400.2881529,0.985931411,53.52943816,0.131845907,0.388888889,27.01793832,0.066546646,4.1419,0.142824138,2.0015,-0.2907,2.2922,9.753,0.336310345,63.78582034,0.157107932,2.043547242,0.005033368,18.77478266,0.046243307,0.333333333,9.176017863,0.022601029,101.9004,3.513806897,33.018,4.3274,28.6906,247.9362,8.549524138,36120.64248,88.9670997,1312.38934,3.232486059,73.42082499,0.18083947,0.333333333,37.00896525,0.091155087,51.9,800,7.090076836
1,52,0.509803922,0.483741175,7.557561639,52,696.596,13.39607692,32,0.0,5.567119155,640.5251641,52,1.0,13,2,11,126,2.423076923,14764,11.13423831,240.218358,0.181160149,0.0,0.0,0.34375,0.0,0.0,-3.476613202,-0.066857946,0.505479701,-0.948379453,1.453859153,-5.21233643,-0.100237239,79.24193998,0.059760136,-0.014091427,-1.06e-05,49.9555186,0.037673845,0.09375,19.70141285,0.014857777,123.4289827,2.373634282,20.33179909,-0.675559215,21.00735831,238.4587545,4.58574528,83508.90124,62.97805523,1040.743834,0.784874686,538.3799692,0.406018076,0.46875,195.1963158,0.147206875,4.9263,0.094736538,3.7414,-1.0339,4.7753,13.9984,0.2692,118.8915533,0.089661805,2.235167593,0.001685647,79.91401158,0.060266977,0.5,31.8543258,0.02402287,176.8604,3.401161538,51.001,3.513,47.488,438.2972,8.428792308,169972.7137,128.1845503,2871.149851,2.165271381,315.965564,0.238284739,0.5,125.4260157,0.094589755,37.4,1080,9.798127037
1,48,0.510638298,0.463894355,7.509036834,48,596.48,12.42666667,32,0.0,5.521276596,592.7582373,48,1.0,13,2,11,116,2.416666667,12456,11.04255319,210.245024,0.186387433,0.0,0.0,0.625,0.0,0.0,-2.930670739,-0.06105564,0.505479705,-0.97006958,1.475549286,-5.651157075,-0.117732439,52.57004144,0.046604647,0.21609797,0.000191576,33.89655186,0.030050135,0.5625,14.27691078,0.012656836,106.4305706,2.217303553,24.80750104,-0.52306446,25.3305655,208.3173418,4.339944621,59869.82417,53.07608526,839.7774665,0.74448357,368.8876841,0.327028089,0.5,141.5175798,0.125458847,3.1667,0.065972917,2.0226,-1.0339,3.0565,7.6566,0.1595125,53.58941617,0.047508348,0.574131358,0.000508982,52.06086128,0.046153246,0.5,21.54242755,0.019097897,161.1424,3.357133333,45.506,3.513,41.993,395.8532,8.246941667,141803.4401,125.7122696,2393.513325,2.121908976,208.1793507,0.184556162,0.5,86.63205031,0.076801463,37.4,1080,10.40426284
1,46,0.71875,0.661801156,5.1875,46,572.458,12.44473913,22,0.272727273,4.571014493,642.1346491,46,1.0,7,2,5,106,2.304347826,9462,9.142028986,210.1597146,0.203052864,0.0,0.0,0.5,0.0,0.0,-2.23949515,-0.048684677,0.505537181,-0.948379437,1.453916618,-3.192749742,-0.069407603,21.73301017,0.020998077,0.121547491,0.000117437,33.51401947,0.032380695,0.136363636,13.88371373,0.013414216,100.2040044,2.178347921,14.07148081,-0.744379825,14.81586063,183.6642533,3.992701159,43566.82623,42.09355191,810.1786171,0.782781273,395.8603422,0.382473761,0.136363636,148.6636199,0.143636348,2.9946,0.0651,1.2524,-1.0339,2.2863,8.068,0.175391304,45.67082339,0.044126399,0.403684066,0.000390033,57.45700947,0.055514019,0.545454545,24.75190989,0.023914889,151.8404,3.300878261,25.232,3.513,21.719,359.9252,7.82446087,103734.6227,100.2266886,2313.614617,2.235376442,208.9787257,0.201911812,0.272727273,86.05302358,0.083143018,37.4,880,9.210340372
1,72,0.631578947,0.600725134,7.560239093,72,928.84,12.90055556,35,0.028571429,5.963615023,883.9363121,72,1.0,15,2,13,176,2.444444444,30486,11.92723005,426.9067429,0.167021417,0.0,0.0,0.257142857,0.0,0.0,-1.888659524,-0.026231382,0.541341362,-0.536879212,1.078220574,-1.471833722,-0.020442135,24.8360631,0.00971677,-0.317971021,-0.000124402,50.23430542,0.019653484,0.285714286,19.65713202,0.007690584,167.019693,2.319717959,28.16065044,0.14947585,28.01117459,300.5705802,4.174591391,161924.1499,63.35060638,1822.828733,0.713156781,975.4203591,0.381619859,0.628571429,321.4412492,0.125759487,11.2014,0.155575,3.4265,-0.7241,4.1506,27.6746,0.384369444,797.9148285,0.312173251,10.20804606,0.003993758,83.2949951,0.032588026,0.257142857,31.4715739,0.012312822,257.728,3.579555556,58.536,5.2285,53.3075,659.826,9.16425,393281.7018,153.8660805,5575.269758,2.181247949,436.726372,0.170863213,0.257142857,160.0340163,0.062611117,40.7,650,7.783224016
1,80,0.655737705,0.610068948,7.768933749,80,984.816,12.3102,35,0.171428571,6.431012658,1013.005339,80,1.0,19,2,17,192,2.4,40644,12.86202532,491.2037349,0.15544422,0.0,0.0,0.657142857,0.0,0.0,-2.652430132,-0.033155377,0.541341362,-0.852948449,1.394289811,-3.883607874,-0.048545098,53.82220137,0.017032342,-0.057522062,-1.82e-05,52.89943979,0.016740329,0.628571429,20.1305205,0.006370418,182.4888591,2.281110739,36.84140798,0.138413184,36.7029948,333.3840537,4.167300671,207862.2227,65.7791844,2090.289114,0.661483897,993.2794343,0.314328935,0.4,310.3113588,0.098199797,12.1116,0.151395,3.4265,-0.7241,4.1506,29.1076,0.363845,985.7311799,0.311940247,10.43608434,0.003302558,96.66044324,0.030588748,0.257142857,37.57358615,0.011890375,277.182,3.464775,65.983,5.2285,60.7545,695.774,8.697175,482536.0658,152.7012867,6054.110084,1.915857622,391.6006229,0.123924248,0.657142857,138.8673121,0.043945352,40.7,650,8.160518247
1,60,0.731707317,0.678739034,5.747064137,60,728.644,12.14406667,28,0.0,5.549152542,791.6153753,60,1.0,19,2,17,143,2.383333333,19644,11.09830508,311.8311171,0.176175772,0.0,0.0,0.178571429,0.0,0.0,-2.359362564,-0.039322709,0.145385808,-0.852951331,0.998337139,-5.0238514,-0.083730857,32.21010791,0.018197801,0.283276222,0.000160043,20.53914583,0.011604037,0.785714286,8.9999711,0.005084729,120.8070717,2.013451194,38.03507712,3.611311913,34.42376521,272.5482778,4.542471297,80636.29206,45.55722715,1221.945909,0.69036492,239.9791826,0.135581459,0.178571429,98.27845391,0.05552455,9.7086,0.16181,3.4025,-0.3765,3.779,24.2401,0.404001667,492.8093085,0.278423338,7.885251907,0.004454945,43.90199278,0.024803386,0.857142857,18.94338824,0.010702479,207.173,3.452883333,65.983,6.886,59.097,499.865,8.331083333,232313.6294,131.2506381,3743.826105,2.115155991,124.1725389,0.070153977,0.178571429,53.29241893,0.030108711,33.9,800,3.80666249
1,72,0.699029126,0.646525165,7.063011612,72,872.776,12.12188889,36,0.0,6.952073552,931.2905846,72,1.0,19,2,17,173,2.402777778,35539,13.9041471,390.2332499,0.152673415,0.0,0.0,0.138888889,0.0,0.0,-2.794863156,-0.038817544,0.137523705,-0.852951331,0.990475037,-6.017951619,-0.083582661,56.09688043,0.021947136,0.385960729,0.000151002,22.29930085,0.008724296,0.833333333,9.501786033,0.003717444,145.2960528,2.018000733,38.23042356,3.629072943,34.60135062,330.3045448,4.587563122,146210.9424,57.20302912,1540.643835,0.602755804,292.5414313,0.114452829,0.138888889,116.5806024,0.045610564,12.0144,0.166866667,3.4025,-0.3765,3.779,30.2089,0.419568056,936.8770573,0.36654032,10.72841361,0.004197345,49.28301653,0.019281305,0.888888889,20.7501501,0.008118212,249.907,3.470930556,65.983,6.886,59.097,607.967,8.443986111,424225.3939,165.9723763,4735.279667,1.852613328,146.6606647,0.057378977,0.138888889,61.46034823,0.02404552,33.9,800,4.043051268
1,39,0.65,0.618048756,4.563559322,39,512.533,13.14187179,19,0.052631579,3.835357625,549.3359156,39,1.0,19,2,17,92,2.358974359,5684,7.67071525,172.5915868,0.232917121,0.0,0.0,0.263157895,0.0,0.0,-1.45167295,-0.037222383,0.15734927,-0.852951317,1.010300587,-2.797651015,-0.071734641,8.000068758,0.010796314,0.102417512,0.000138215,13.92290911,0.018789351,0.789473684,6.839283589,0.009229802,78.12889132,2.003304906,38.39858484,3.653877569,34.74470727,175.6979362,4.505075286,23217.43354,31.33256887,665.6928766,0.898370954,120.0877938,0.1620618,0.263157895,57.06215053,0.077006951,7.8324,0.200830769,3.4025,0.0161,3.3864,19.0955,0.489628205,220.5539506,0.297643658,6.632436789,0.008950657,31.52518892,0.042544115,0.263157895,15.2111086,0.020527812,143.438,3.677897436,65.983,6.886,59.097,341.03,8.744358974,76073.70096,102.6635641,2359.366441,3.184030285,117.6792315,0.158811379,0.263157895,54.35614584,0.073355123,31.0,730,5.513428746
1,21,0.84,0.788370719,2.5,21,276.279,13.15614286,12,0.0,2.404761905,291.9937067,22,1.047619048,9,2,7,54,2.571428571,1081,5.147619048,77.06883117,0.366994434,7.326190476,0.034886621,0.416666667,3.786241497,0.018029721,-0.823010164,-0.03919096,0.370956598,-0.553895069,0.924851667,-1.161379528,-0.055303787,1.940814208,0.009241972,-0.035427446,-0.000168702,8.621255807,0.041053599,0.916666667,4.454033865,0.021209685,30.28080462,1.441943077,18.33151388,-1.184101461,19.51561534,53.70368012,2.557318101,2544.150166,12.11500079,115.1332984,0.548253802,98.62609591,0.469648076,0.75,50.74567994,0.241646095,2.4575,0.11702381,2.0327,-0.0569,2.0896,6.3028,0.300133333,10.8642128,0.051734347,0.851621806,0.004055342,15.45264015,0.073584001,0.583333333,7.925873082,0.037742253,77.468,3.688952381,32.182,6.886,25.296,191.605,9.124047619,13424.17408,63.92463849,957.7160211,4.560552482,61.24867388,0.291660352,0.416666667,33.05802223,0.157419153,45.1,700,4.521788577
1,29,0.878787879,0.825298983,3.514204545,29,360.295,12.42396552,16,0.0,3.09729064,392.0707632,29,1.0,13,2,11,68,2.344827586,2515,6.194581281,108.8655109,0.268141652,0.0,0.0,0.6875,0.0,0.0,-1.639497032,-0.05653438,0.167629845,-0.790442891,0.958072736,-3.829672822,-0.132057684,10.2400904,0.025221898,0.056631994,0.000139488,14.03560381,0.034570453,0.625,7.007548316,0.017259971,58.52301209,2.0180349,24.28548186,2.817165518,21.46831635,129.605681,4.469161415,10078.33714,24.8234905,424.3458317,1.045186778,113.995539,0.28077719,0.625,60.32994804,0.148595931,2.5051,0.086382759,2.1358,-0.4897,2.6255,5.5338,0.19082069,12.51933817,0.030835808,0.615352312,0.001515646,25.9195653,0.063841294,0.625,12.53688451,0.030879026,97.94,3.377241379,46.06,6.886,39.174,229.794,7.923931034,28420.52729,70.00129873,1250.655535,3.080432352,73.57821075,0.18122712,0.9375,35.04887872,0.086327287,43.2,840,6.609349243
1,29,0.878787879,0.825298983,3.514204545,29,360.295,12.42396552,16,0.0,3.09729064,391.4581526,29,1.0,13,2,11,68,2.344827586,2515,6.194581281,108.8655109,0.268141652,0.0,0.0,0.6875,0.0,0.0,-1.678138319,-0.057866839,0.1507109,-0.791703757,0.942414656,-3.990892168,-0.137616971,10.91610942,0.026886969,0.009584553,2.36e-05,15.32969404,0.037757867,0.625,7.808785894,0.019233463,58.51975162,2.01792247,24.35351553,2.836757354,21.51675818,129.8223578,4.476633027,10168.53328,25.04564848,421.8974243,1.039156217,111.8204675,0.275419871,0.4375,59.26086639,0.145962725,2.5051,0.086382759,2.1358,-0.0298,2.1656,5.5338,0.19082069,11.46057697,0.028228022,0.529356543,0.001303834,26.2213366,0.064584573,0.5625,13.17988884,0.03246278,97.94,3.377241379,46.06,6.886,39.174,229.794,7.923931034,28326.00326,69.76848094,1252.923079,3.086017435,74.26396833,0.182916178,0.9375,36.57134744,0.09007721,33.9,840,7.538494999
1,13,0.5,0.458568802,3.426153846,13,162.127,12.47130769,8,0.0,1.538461538,165.4029793,13,1.0,10,2,8,31,2.384615385,240,3.076923077,35.17738095,0.450992063,0.0,0.0,0.875,0.0,0.0,-0.757795617,-0.058291971,0.180509682,-0.497458977,0.67796866,-1.415676253,-0.108898173,1.008601616,0.01293079,-0.005667673,-7.27e-05,4.11067764,0.052700995,0.875,2.336084623,0.029949803,31.72140627,2.440108174,22.04545798,1.140000541,20.90545744,57.74365921,4.441819939,1630.290778,20.90116382,138.3812112,1.774118092,62.78498732,0.804935735,0.5,34.8059573,0.446230222,1.5263,0.117407692,2.0015,-0.1654,2.1669,3.4045,0.261884615,1.08699346,0.013935814,0.496727943,0.006368307,7.543316548,0.096709187,0.875,4.550349448,0.058337813,44.4155,3.416576923,38.025,5.2285,32.7965,112.7035,8.6695,2556.660805,32.77770263,431.733251,5.535041679,34.2393494,0.438966018,0.875,20.50608054,0.262898468,63.1,780,4.094344562
2,16,0.551724138,0.518504172,3.716748768,13,162.127,14.66966667,8,0.0,1.538461538,165.4029793,13,1.0,10,2,8,31,2.384615385,240,3.076923077,35.17738095,0.450992063,0.0,0.0,0.875,0.0,0.0,-0.743013289,-0.057154868,0.180509682,-0.482677027,0.663186709,-1.371379158,-0.105490704,0.976504927,0.012519294,-0.007041512,-9.03e-05,4.059051243,0.052039118,0.875,2.311324915,0.029632371,29.69227262,2.284020971,21.31314595,0.977429407,20.33571654,52.42079345,4.032368727,1396.123901,17.89902438,115.9667381,1.486753053,63.62614596,0.81571982,0.5,35.33479053,0.453010135,1.5263,0.117407692,2.0015,-0.1654,2.1669,3.4045,0.261884615,1.08699346,0.013935814,0.496727943,0.006368307,7.543316548,0.096709187,0.875,4.550349448,0.058337813,44.4155,3.416576923,38.025,5.2285,32.7965,112.7035,8.6695,2556.660805,32.77770263,431.733251,5.535041679,34.2393494,0.438966018,0.875,20.50608054,0.262898468,63.1,780,5.010635294
2,18,0.620689655,0.581878582,3.733990148,15,186.149,14.66966667,10,0.0,1.847619048,203.1397903,15,1.0,10,2,8,35,2.333333333,388,3.695238095,42.32936508,0.40313681,0.0,0.0,0.8,0.0,0.0,-0.871141703,-0.058076114,0.136798076,-0.482936504,0.61973458,-1.677324246,-0.111821616,1.633964926,0.015561571,0.019380756,0.000184579,4.055460387,0.038623432,0.9,2.224477677,0.021185502,33.46133678,2.230755786,15.87899381,1.872290077,14.00670374,60.71304742,4.047536495,2228.516217,21.22396397,143.4408596,1.366103425,63.77589971,0.607389521,0.8,35.05166855,0.333825415,1.6799,0.111993333,2.2434,-0.4309,2.6743,3.9772,0.265146667,-0.00620324,-5.91e-05,0.730396372,0.006956156,8.599102341,0.081896213,0.9,4.731031948,0.045057447,52.012,3.467466667,37.323,5.007,32.316,128.118,8.5412,4280.219853,40.7639986,533.0003419,5.076193732,38.66748571,0.368261769,0.9,22.47153,0.214014571,63.1,800,5.521460918
